buyerName|buyerCountry|Evaluation|buyerFeedback|buyerProductFeedBack|buyerTranslationFeedback|downVoteCount|upVoteCount|evalData|evaluationId|responsiveness|warrantyService|functionality|status
n***r|BR|100|Chegou extremamente rápido e conforme o anúncio!!! Ainda não testei mas darei meu feedback assim que usar!!! Produto parece ser de extrema qualidade, vamos ver ao usar!!! Por enquanto recomendo a todos do Aliexpress!!!||Arrived extremely fast and as announced!!! I have not tested yet but I will give my feedback as soon as I use!!! Product seems to be of extreme quality, let's see when using!!! For now I recommend to all of AliExpress!!!|0|0|06 Mar 2024|60079608509424750||||1
AliExpress Shopper|FR|100|"🙏🙏🙏🙏💈💪💪💪💪💪💪💪💪💪💪
🎇🎆🎏🎎⛺🏕️🌆🏘️🌁🎊🏙️🌆🌃🌃🎈
💈⤵️📢💕💕💕🌬️💕💕💕💕
🤝🤝🤝⭐ II AMAZING II ⭐🤝🤝🤝🟡🔵⚪🟡🔵⚪🟡🔵⚪🟡🔵⚪🟡
🚨☀️☀️V☀️E☀️R☀️Y☀️☀️☀️☀️🚨
⬜🟨🟦💈GOOD DEAL💈🟦🟨⬜
🚨☀️☀️XIÉXIÉ☀️☀️☀️TKU☀️☀️🚨
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛🤝🤝⭐
My 1✓th"||"🙏🙏🙏🙏💈💪💪💪💪💪💪💪💪💪💪
🎇🎆🎏🎎⛺🏕️🌆🏘️🌁🎊🏙️🌆🌃🌃🎈
💈⤵️📢💕💕💕🌬️💕💕💕💕
🤝🤝🤝⭐ II AMAZING II ⭐🤝🤝🤝🟡🔵⚪🟡🔵⚪🟡🔵⚪🟡🔵⚪🟡
🚨☀️☀️V☀️E☀️R☀️Y☀️☀️☀️☀️🚨
⬜🟨🟦💈GOOD DEAL💈🟦🟨⬜
🚨☀️☀️XIÉXIÉ☀️☀️☀️TKU☀️☀️🚨
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛🤝🤝⭐
My 1✓th"|2|0|04 Jan 2024|30066392635273238||||1
AliExpress Shopper|NL|100|nice||nice|0|0|05 Nov 2023|60075037445884134||||1
K***w|KR|100|좋아요 좋아요 좋아요 좋아요||All right. All right. All right.|0|0|20 Feb 2024|50114328975085072||||1
J***o|SK|60|Teeth only on every 3-4 piece, not on all like shown on the pictures||Teeth only on every 3-4 piece, not on all like shown on the pictures|0|0|09 Nov 2023|30065008857792946||||1
a***r|KR|20|가성비좋은 제품으로 매우 만족합니다||I am very satisfied with the cost-good product|0|0|14 Nov 2023|50094538744977335||||1
o***o|UA|100|мені подобається пилка, виглядає надійно, та має гарний чохол на пояс, за таку ціну - рекомендую до купівлі кожному!))||I should be like a file, a viglyadak is good, that garniy chochohol on the belt, for such a tsyna-I recommend it to the skin!))|2|1|15 Dec 2023|30066302130908135||||1
I***v|UA|100|качество супер. ожидания оправдались||The quality is super. Expectations were met|0|0|19 Mar 2024|30070063139374592||||1
AliExpress Shopper|AT|40|Not bad||Not bad|0|0|26 Jan 2024|30067872511014998||||1
AliExpress Shopper|KR|100|좋아요~굿||All right ~ Good|0|0|16 Nov 2023|50095132692731227||||1
C***o|CO|100||||0|0|20 Dec 2023|60077509582414230||||1
M***e|LK|40|didn't receive||didn't receive|0|0|17 Nov 2023|60075678863526412||||1
Ф***й|UA|100|Всё соответствует заказу , полезная пила в случае похода на рыбалку или охоту , отдых на природе , замечаний в качестве нет , пилит хорошо даже акацию , можно затачивать если притупилась как в ручную надфилем , так и на заточном станке для цепных пил.||Everything corresponds to the order, a useful saw in the case of a trip to fishing or hunting, recreation in nature, there are no comments in quality, it saws well even Acacia, you can sharpen if it is dulled as in a hand file, and on a chain saw sharpen.|0|0|28 Feb 2024|30069381321950590||||1
3***r|KR|60|아직 사용전이지만 기대해  봅니다.||It's still before use, but look back.|0|0|28 Jan 2024|50110452852279764||||1
AliExpress Shopper|KR|100|캠핑 비상용으로 준비.||Prepared for camping emergency use.|0|0|19 Jan 2024|50108643666567831||||1
AliExpress Shopper|ES|80|bien||bien|1|0|30 Dec 2023|30066717378769937||||1
А***о|UA|100|Все СУПЕР. Прийшло раніше встановленого часу. У чохлі, ще і у плівку загорнули. РЕКОМЕНДУЮ НА 💯 ВІДСОТКІВ. Продавцеві окремо ДЯКА!!!||All super. Came the next hour. At the chokhli, she and at the plivka they tanned. Recommend on💯Vidsotkiv. Salespeople are stronger!!!|2|2|06 Dec 2023|60076740036380346||||1
k***k|CL|100|funciona muy bien!||Works very well!|0|0|10 Mar 2024|60080054042366323||||1
M***d|FR|100|MERCI||MERCI|0|0|09 Jan 2024|30066529864861981||||1
m***a|ES|100|son probar todavía||Are to try yet|1|0|27 Nov 2023|30065307466503430||||1
S***m|MX|100|Se ve bastante bien, buen material, probaré para saber que tan buen corta||Looks pretty good, good material, I will try to know how good short|0|0|14 Feb 2024|60079375910332523||||1
T***k|PL|100|super jakosc||Super jakosc|0|0|23 Dec 2023|60077768293815439||||1
R***e|CA|100|good price||good price|0|0|29 Jan 2024|60078989273710146||||1
P***o|MX|80|se ve de buena calidad aun ay que probarlo||Looks good quality even if you want to try it|0|0|30 Oct 2023|60074394957966979||||1
G***s|BR|20|Don’t buy it. Never delivered||Don’t buy it. Never delivered|0|0|13 Dec 2023|60077185087164509||||1
k***r|DE|100|Thank you so much for all, the wonderful item, the really superfast shipping and the very good price.||Thank you so much for all, the wonderful item, the really superfast shipping and the very good price.|0|0|11 Apr 2024|30071035443031135||||1
AliExpress Shopper|PL|100|syn używa na biwakach harcerskich, chwali||Son uses on Scout camping, praises|0|0|08 Apr 2024|30070832227083054||||1
L***z|CO|100|buenisimo gracias||Great thank you|0|0|26 Feb 2024|60079659449567713||||1
M***j|SA|80|good||good|0|0|15 Jan 2024|50107102293625312||||1
r***r|PL|100|przedmiot zgodny z opisem. polecam||Item as described. I recommend|0|0|20 Dec 2023|30066430590761317||||1
U***r|UA|100|якість коментувати не можу.поки не спробую на ділі..||I can't talk about it. I won't try it for a game ..|1|1|04 Nov 2023|30064905126867564||||1
T***k|PL|100||||0|0|05 Mar 2024|30069115452744903||||1
AliExpress Shopper|JP|100|It arrived very quickly, it's a good product, thank you very much.||It arrived very quickly, it's a good product, thank you very much.|0|0|10 Nov 2023|50093704225586254||||1
AliExpress Shopper|UA|100|The item matches the description.||The item matches the description.|0|1|29 Dec 2023|60077923991998067||||1
으***으|KR|100|날이 드문드문 있는게 상품 사진에서도 나오다가 다른 사진에선 칼날이 체인에 다 달린거 보면 추천을 할 수가 없음.||It is recommended that the day is rare and the blade is on the chain in other pictures. Can't do it.|0|0|08 Nov 2023|50093271156386957||||1
P***s|PL|100|awaryjnie może być||Emergency can be|0|0|10 Apr 2024|30071250031856182||||1
J***i|ES|100|"No pensé que podría ser tan efectivo.
Genial. Gracias."||"I didn't think it could be that effective.
Great. Thank you. Thank you."|0|0|06 Jan 2024|30066639614704625||||1
s***r|SA|60|لاباس لم يكن حسب التوقع||It's okay.|0|0|20 Dec 2023|50101874883731812||||1
AliExpress Shopper|ES|100|Item as described. Solid build... it seems.||Item as described. Solid build... it seems.|0|0|02 Mar 2024|30068970228625335||||1
O***k|UA|100|Як на картинці. Складається досить компактно. Ще не тестувала. Взяла на випадок апокаліпсису, щоб зручно було покласти в рюкзак||Yak in pictures. Fold compactly. No more dough. I took the apocalypse on my hand, and put it in my backpack|3|3|08 Nov 2023|30064980051883793||||1
Y***a|UA|100|чудова кишенькова пила||Chudova kishenkova saw|1|1|09 Nov 2023|30065019213312025||||1
I***v|UA|80|Застрягає при пилянні. Специфічна штука. Можна пиляти якщо немає інших інструментів.||Stuck when pilanning. Is a specific thing. Free Pilati yakshchi no news.|0|0|09 Mar 2024|30069626321278288||||1
AliExpress Shopper|SA|100|.||.|0|0|05 Nov 2023|50092620623748374||||1
K***t|PL|100|Przesyłka dotarła w nienaruszonym stanie.||The shipment arrived intact.|0|0|10 Jan 2024|30066587057951631||||1
a***a|ES|80|"buen artículo y buena calidad precios
todo perfecto..ok."||"Good item and good quality prices
Everything perfect .. ok."|0|0|02 Apr 2024|30070500293674987||||1
S***l|ES|80|No le doy 5 estrellas porque aunque la descripción esta bien la foto no. no tiene dientes en todos los eslabones de la cadena sino los 11 que dice la descripción... que no ley al comprarla y ya he aprendido de mi error. Aun así sigue siendo barata y por eso solo bajo una estrella.||I do not give you 5 stars because although the description is fine the photo No. It does not have teeth in all the links of the chain but the 11 that says the description... That no law when buying it and I have already learned from my mistake. Even so it is still cheap and therefore only under one star.|0|1|29 Nov 2023|30065593946063323||||1
L***y|UA|100|все як в описі , дякую||All yak in the inventory, daughter|0|0|15 Mar 2024|30070243731802532||||1
AliExpress Shopper|CZ|100|Super||Super|0|0|27 Feb 2024|30068732214677677||||1
AliExpress Shopper|OM|100|جيد||Good|0|0|28 Jan 2024|50110435211756110||||1
A***A|TR|100|ürün gerçekten kaliteli ve kullanışlı||The product is really good quality and convenient|0|0|17 Dec 2023|30066140779595586||||1
A***R|CO|100||||0|0|27 Dec 2023|60077860437265742||||1
M***r|MX|100|es sencilla y práctica lo único que cambiaría son las correas de tela por unas de metal ya que con el esfuerzo es probable que en poco tiempo se rompan pero en general ha cumplido.||It is simple and practical, the only thing that would change are the fabric straps for metal ones since with the effort it is likely that in a short time they will break but in general it has fulfilled.|0|1|12 Dec 2023|60077118245125413||||1
C***r|UK|100|What it says ! Manual chainsaw !! Does job good although u do have to file the teeth every now n again to maintain cutting teeth||What it says ! Manual chainsaw !! Does job good although u do have to file the teeth every now n again to maintain cutting teeth|0|0|17 Nov 2023|60075701541552664||||1
AliExpress Shopper|PL|100|ok||ok|0|0|06 Feb 2024|30068106079553190||||1
J***o|SK|100|As described.||As described.|0|0|20 Feb 2024|30068735952992946||||1
e***r|FR|80|conforme||conforme|0|0|01 Nov 2023|30064821127321367||||1
V***K|US|100|Cool staff||Cool staff|0|0|22 Nov 2023|60075903618186649||||1
AliExpress Shopper|SI|100|quick shipping, cuts very good||quick shipping, cuts very good|0|1|25 Dec 2023|60077476575624714||||1
F***s|ES|100|Estupenda apariencia. Ahora, a probarla...!||Great appearance. Now, to try it...!|1|0|05 Dec 2023|30066004956394784||||1
h***r|KR|100|GD||GD|0|0|31 Jan 2024|50110079137731848||||1
V***s|UA|60|пила на троечку , пилит слабо по сравнению с такой же но купленной у нас в стране||Saw for C, saw weakly in comparison with the same one bought from us in the country|0|1|06 Nov 2023|30064925280140386||||1
AliExpress Shopper|KR|20|직경 4cm 가지 자르는데 10분이상 걸렸음||It took more than 10 minutes to cut 4cm in diameter|0|0|28 Jan 2024|50109361974124891||||1
R***H|ES|80|Ok||Ok|0|0|02 Feb 2024|30067711854225377||||1
M***i|SA|60|جيد||Good|0|0|21 Mar 2024|50120304010529272||||1
K***P|PL|100|"I haven't tried it yet but it looks fine. The saw came in a dedicated case.
The package arrived in Poland after about 10 days."||"I haven't tried it yet but it looks fine. The saw came in a dedicated case.
The package arrived in Poland after about 10 days."|0|0|11 Feb 2024|30068631386155573||||1
AliExpress Shopper|BR|100|muito bom||Very good|0|0|16 Mar 2024|60079926910371717||||1
M***c|PL|100|Very Good product, well made. Sharp blades||Very Good product, well made. Sharp blades|0|0|02 Nov 2023|30065066967617894||||1
L***a|CZ|100|Very useful thing. Looks solid. 19 days delivery, but this is the problem of Czech post, which almost does not work here anymore and does not deliver or announce shipments. Also, shipments are often lost, so I'm quite lucky now.||Very useful thing. Looks solid. 19 days delivery, but this is the problem of Czech post, which almost does not work here anymore and does not deliver or announce shipments. Also, shipments are often lost, so I'm quite lucky now.|0|0|02 Dec 2023|60076527284370138||||1
